node_id,x,y,z
499,-0.019718455861359042,0.0,0.013715456820167874
500,-0.013775764307589169,0.0,0.022337863303676257
501,-0.016651564760795615,0.0,0.020352841575059337
502,-0.016328621769871522,0.0,0.0176155423761696
503,-0.008149045499276376,0.0,0.02502844030251633
504,-0.01141632721147649,0.0,0.02378932379352038
505,-0.011719767226332348,0.0,0.020457817799142033
506,-0.006372078455122575,0.0,0.021727312411525243
507,-0.011526398222012634,0.0,0.01754000058526487
508,-0.011921742365974665,0.0,0.014408607644733295
509,-0.014474548466407056,0.0,0.015874964368766332
510,-0.01672396591383355,0.0,0.014484149435638024
511,-0.009166961125899955,0.0,0.018991461075108997
512,0.007820944511403659,0.0,-0.019216121280161952
513,0.009993526838757674,0.0,-0.017378750988393105
514,0.009513085831743914,0.0,-0.013957212541212585
515,0.012429525250833316,0.0,-0.015281776624874
516,0.014819440511283815,0.0,-0.01320531075955212
517,0.01889622172195375,0.0,0.005284781057207675
518,0.017900896793542568,0.0,0.00821736635081339
519,0.014929356665952694,0.0,0.00896204855575756
520,0.017278806183494387,0.0,0.01132432733022869
521,0.016286675662999156,0.0,0.01395906320815044
522,-0.012054803513125798,0.0,-0.012111466581677048
523,-0.013903225556026598,0.0,-0.015311447380309396
524,-0.015167103595933509,0.0,-0.012213502206687949
525,-0.016718744615627085,0.0,-0.009645651457510881
526,-0.01237689205998192,0.0,-0.017516566963318353
527,-0.01817747527157554,0.0,0.008527393743404605
528,-0.018978499255434114,0.0,0.0055586687560996925
529,-0.017211294814034266,0.0,0.0031572301347149194
530,-0.020693716031737378,0.0,0.002867297601299853
531,-0.02158211038289088,0.0,0.0003500496938740568
532,-0.006838530477428533,0.0,-0.01925543777965348
533,-0.004153552593167008,0.0,-0.020130320704431832
534,-0.0011985043769109855,0.0,-0.019067726397788476
535,0.008223952426406576,0.0,0.018004716223753745
536,0.005303196077501083,0.0,0.01630161684494691
